sine coulomb matrix eig 1,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev MendeleevNumber,MagpieData maximum CovalentRadius,MagpieData avg_dev Electronegativity,MagpieData avg_dev CovalentRadius,efermi,formation_energy_per_atom,MagpieData mean SpaceGroupNumber,MagpieData avg_dev Number,MagpieData avg_dev Row,MagpieData mean Number,MagpieData mean NValence,uncorrected_energy_per_atom,sine coulomb matrix eig 4,MagpieData avg_dev NValence,MagpieData avg_dev NdValence,MagpieData avg_dev NUnfilled,MagpieData mean NUnfilled,sine coulomb matrix eig 50,MagpieData mean GSmagmom,MagpieData avg_dev NpUnfilled,energy_above_hull,MagpieData minimum GSmagmom,avg anion electron affinity,MagpieData mean GSbandgap,MagpieData avg_dev MeltingT,MagpieData maximum MeltingT,vpa,volume,spacegroup_num,packing fraction,MagpieData mean Electronegativity,MagpieData mean CovalentRadius,GVRH
2147.311555873471,5.631111111111111,27.55555555555556,203.0,0.391111111111111,36.888888888888886,5.398544989999999,-0.67962634722222,214.66666666666663,12.0,0.888888888888889,41.0,11.0,-19.72893019,9481.962003533024,4.0,4.444444444444444,3.1111111111111107,6.333333333333333,0.0,0.0,1.777777777777778,0.043675864444441,0.0,,0.2553333333333333,3.288888888888929,1211.4,23.362198902089137,140.17319323415245,141,0.6118760580936098,1.7166666666666666,147.66666666666666,22.802
18530.237995699263,1.5074999999999994,3.0,145.0,0.11625,1.5,4.86563399,-0.013980935833334,194.0,25.875,1.125,29.25,8.25,-16.46876915375,185.71990333984604,9.375,3.75,1.875,1.25,0.0,0.0,1.875,0.0,0.0,,0.0,129.75,923.0,22.313770298622508,178.50861129931565,194,0.7970684905105869,1.3875000000000002,142.0,13.139
17590.773552730472,7.574062500000001,19.875,207.0,0.5399999999999999,26.625,6.38956341,-0.6680701387499971,217.25,8.25,0.0,73.5,19.5,-46.10055385,8012.730226169316,8.25,3.375,3.0,3.0,0.0,0.0,0.0,0.037132121684783,0.0,-222800.0,0.0,54.12374999999997,1337.33,22.40663553780232,89.62654215120928,225,0.6915065379344572,2.18,153.75,7.408
914.5170876282224,5.67861111111111,18.666666666666668,153.0,0.4222222222222223,21.33333333333333,3.10982935,-1.200345001666666,123.0,3.1111111111111107,0.4444444444444445,18.33333333333333,5.666666666666667,-11.061971295,356.31998744244163,0.4444444444444443,1.3333333333333333,2.222222222222222,3.6666666666666665,0.0,0.0,0.888888888888889,0.0,0.0,-400000.0,1.468,797.6177777777779,2183.0,18.52804717145487,111.16825623724564,194,0.3361313964855553,2.263333333333333,121.0,15.667
6537.716701780028,9.899791666649998,10.5,138.0,0.1225,5.5,4.43099855,-0.346341944999998,148.25,11.0,0.5,41.0,14.0,-18.6273470875,1624.903711907724,2.0,0.0,1.25,2.5,0.0,0.0,1.375,0.0,0.0,-380400.0,0.232,290.635,1357.77,27.28621467087628,218.2897171285937,122,0.3893618804997107,1.9775,132.5,24.967
753.4059608705113,3.1031250000000004,21.75,170.0,0.1087499999999999,18.0,3.32867379,-0.313133792499999,194.0,3.375,0.0,27.75,9.75,-9.8510869525,1673.453221845678,3.375,3.375,3.375,2.25,0.0,1.5875e-06,0.0,0.0,0.0,,0.0,420.495,1814.0,16.13802169781722,129.10417721407012,194,0.7447515823084363,1.5775,134.0,29.499
439.4799566675068,4.315555555555556,10.222222222222223,132.0,0.031111111111111,9.333333333333334,9.10604776,-0.395635093333333,227.66666666666663,5.333333333333333,0.4444444444444445,18.0,5.333333333333333,-10.93526543875,1150.8371300775043,1.7777777777777777,2.6666666666666665,0.0,4.0,0.0,0.7035542666666667,1.777777777777778,0.0,0.0,-160320.0,0.5153333333333333,55.111111111111086,1811.0,12.197751042205036,292.7460250559444,64,0.6188189874434891,1.8766666666666667,118.0,128.034
202.300388328676,5.63,6.5,145.0,0.4074999999999998,1.25,6.68063346,-0.255620167083336,209.5,17.625,0.875,45.75,11.75,-26.68891686,18640.248085038613,7.625,3.25,1.375,2.75,0.0,0.0,1.875,0.0,0.0,,0.0,743.5,2237.0,16.176406934319452,64.70562773727781,225,0.9810594623041544,1.8725,142.5,56.136
5882.927871149509,15.513749999999998,32.5,195.0,0.3525,25.25,3.08457219,-0.377497783333335,209.5,14.875,0.375,51.25,10.75,-26.320535645,2956.025662550552,8.75,5.0,1.875,1.25,0.0,0.0,1.875,0.0,0.0,,0.0,232.195,1050.0,33.12658686549865,132.5063474619946,225,0.8403377539856979,1.3025,169.75,15.711
264.0078543972431,1.3293749999999998,19.875,196.0,0.0862500000000001,28.125,8.55819662,-0.264968751249998,184.5,29.625,1.5,32.75,3.75,-25.299551655,0.0,1.125,0.375,5.625,8.75,0.0,0.0,1.875,0.0,0.0,,0.0,177.94874999999996,1408.0,19.59881436215978,78.39525744863751,221,0.5994366450130598,1.5525,139.75,63.453
5654.704265108196,0.1187499999999985,9.5,142.0,0.6900000000000001,20.0,2.94130863,-0.907542843749999,101.5,16.0,1.0,33.0,10.0,-15.2730574825,487.3007606700173,3.0,5.0,2.0,3.0,0.0,0.0,2.0,0.003133150624998,0.0,-349000.0,1.2465,129.075,429.75,29.29228186176467,117.16912751833397,63,0.3377565705194135,2.47,122.0,6.673
4559.774816749357,1.5048,9.920000000000002,139.0,0.5695999999999999,26.24,-2.03416089,-1.320648856999999,57.0,11.84,0.9600000000000002,16.4,7.6,-8.413561939000001,4810.593787834449,0.9599999999999996,3.2,0.3199999999999999,0.8,0.0,0.0,0.3199999999999999,0.0,0.0,-328000.0,1.576,567.856,1828.05,12.387576299580704,123.87576309118404,43,0.2193881207381462,3.624,73.4,18.844
5438.110321335633,5.174375,6.0,187.0,0.3825,14.75,6.19637026,-0.432735481666664,202.75,10.5,0.375,50.0,9.5,-28.914410955,4218.7670678206,3.75,2.25,2.0,6.0,0.0,0.000561775,0.0,0.0,0.0,,0.0,269.5,2750.0,16.826453222059396,67.30581288823758,225,0.7967349312119658,1.8175,160.75,79.038
177.11511107712295,2.109259259244445,40.888888888888886,166.0,0.9911111111111112,28.444444444444446,1.56444768,-1.254793016350574,174.0,2.6666666666666665,0.0,13.0,3.0,-2.595465703333333,442.6766406229572,2.6666666666666665,0.0,0.0,1.0,0.0,0.0,0.4444444444444445,0.104141097816091,0.0,,0.831,88.56444444444446,370.87,30.074927160027794,90.22478760542488,166,0.5879408991987933,1.6733333333333336,144.66666666666666,6.628
1707.675604513099,9.402758620688887,12.666666666666666,139.0,0.191111111111111,6.666666666666667,7.09919181,-0.106324901494249,202.66666666666663,10.888888888888888,0.4444444444444443,34.666666666666664,10.666666666666666,-6.243137083333333,1092.9842635681684,2.888888888888889,1.7777777777777777,1.1111111111111112,3.333333333333333,0.0,0.1985682735632183,1.3333333333333333,0.320876349999998,0.0,-309600.0,0.0,319.8755555555556,1728.0,17.315522179396034,51.9465665381881,216,0.665493176236935,1.836666666666667,134.0,0.5750000000000001
1167.182053815127,6.223124999999999,13.875,160.0,0.1574999999999999,7.875,7.6627381,-0.213547178750001,180.75,10.5,0.375,29.0,6.5,-7.118152985,776.8540529364375,3.75,3.0,1.5,7.0,0.0,1.6899999999975e-05,1.5,0.1055072875,0.0,,0.0,538.47,1941.0,18.053575918304,72.21430367321601,225,0.6543325781786097,1.645,154.75,37.386
403.9676791488967,3.380833333333333,18.222222222222225,164.0,0.4355555555555555,26.222222222222225,-1.62520329,-1.329160093333332,123.0,11.111111111111107,0.8888888888888888,24.33333333333333,5.666666666666667,-14.739083720000002,0.0,0.4444444444444443,1.777777777777778,2.222222222222222,3.6666666666666665,0.0,0.0,0.888888888888889,0.018739209999999,0.0,-400000.0,1.468,1049.6177777777775,2750.0,48.61832520599065,145.863293275371,187,0.1449908092476066,2.2533333333333334,124.66666666666669,6.562
5691.367276575295,6.575000000000001,15.0,145.0,0.515,12.5,-0.16906297,-0.6291156683333321,144.5,6.0,0.5,41.0,14.0,-17.7275167,5019.87790665251,3.0,0.0,0.0,1.0,0.0,0.0,0.5,0.03050537,0.0,-324600.0,0.7285,484.56500000000005,1234.93,30.368300896863783,60.73660179372757,216,0.3873761502399259,2.445,132.5,4.678
12609.00851750104,8.467500000000001,14.0,190.0,0.4849999999999999,40.5,6.48963785,-0.34597809625,201.75,21.25,1.5,27.25,8.25,-17.2104770775,45.50996497521388,4.25,3.0,1.25,2.75,0.0,0.148848675,2.0,0.0,0.0,-384750.0,2.248,1025.0,3823.0,11.57748528976158,46.30994117709135,38,0.7693553779737855,2.065,116.5,100.038
5866.713717189554,8.73111111111111,9.333333333333334,142.0,0.1422222222222221,1.3333333333333333,8.48319118,-0.362641199999997,197.0,2.222222222222221,0.0,46.66666666666666,10.666666666666666,-24.7073336675,4954.169303192133,2.222222222222222,0.8888888888888887,0.4444444444444445,3.333333333333333,0.0,0.0,1.777777777777778,0.0,0.0,,0.0,769.7422222222222,2237.0,15.80000531659155,189.6000637837136,62,0.7042622089756543,2.1733333333333333,141.0,53.156
5333.523337244052,1.246666666666666,12.0,160.0,0.0666666666666665,7.111111111111114,4.74770695,-0.078128024444443,194.0,11.555555555555555,0.4444444444444443,30.666666666666668,6.666666666666667,-15.40496193,774.5595406721035,3.555555555555556,3.555555555555556,3.555555555555556,5.333333333333333,0.0,1.50222222222e-05,0.0,0.0,0.0,,0.0,598.5688888888889,1941.0,18.21320415516073,54.63961265242577,139,0.706202149440448,1.59,154.66666666666666,29.006
1981.6145938245577,7.952916666649997,8.0,138.0,0.145,8.0,2.752215269999999,-0.438633351249999,108.0,10.5,0.5,41.5,14.5,-18.86863348125,7024.816705783991,1.5,0.0,1.5,3.5,0.0,0.0,1.5,0.004359849583334,0.0,-380400.0,0.232,209.875,722.66,31.781393556120545,254.2495731697016,194,0.3256120969853399,1.955,130.0,8.821
681.3500195407621,11.325,23.0,201.0,0.605,23.25,4.42741938,-0.510185246874999,217.25,11.25,0.5,42.5,6.5,-21.7104743225,9063.822556403307,2.5,4.0,3.0,4.0,0.0,0.0,0.0,0.019301107624996,0.0,,0.0,516.25,2237.0,20.700073707380824,82.8002948295233,225,0.8642827033676338,1.6749999999999998,165.25,27.763
40.775954466934,6.38142857142857,12.0,198.0,0.2130612244897959,27.918367346938776,6.83202031,-0.5186441035714281,166.0,13.959183673469388,0.979591836734694,13.142857142857142,3.7142857142857135,-11.063079747142856,20.426865077250888,1.2244897959183676,0.0,0.7346938775510206,5.428571428571429,0.0,0.0,1.2244897959183676,0.0,0.0,,1.3062857142857145,245.63265306122443,2348.0,9.93391352886471,69.53739470205298,221,0.6033659107770482,1.9157142857142857,100.28571428571428,106.824
2257.930263517532,0.9588888888888896,3.555555555555557,136.0,0.3244444444444443,6.222222222222224,4.07308007,-0.23312863,117.66666666666669,21.33333333333333,0.888888888888889,47.0,17.0,-24.72329931333333,1874.0615894494656,5.333333333333333,0.0,1.777777777777778,3.6666666666666665,0.0,0.0,2.222222222222222,0.0,0.0,,0.0,459.74222222222215,1337.33,18.98623490438533,56.95870464350534,225,0.5040764006928176,2.053333333333333,126.66666666666669,11.065
23450.971730068413,11.099375,21.25,215.0,0.505,29.25,6.25481593,-0.7001559068750041,204.0,12.125,0.5,74.25,16.75,-49.33855178,5849.601908200049,8.25,3.375,2.75,3.75,0.0,0.0,1.5,0.0,0.0,,0.0,310.3025,1337.33,25.23117931649211,100.92471726596844,225,0.6385095490350657,2.035,156.5,14.645
13152.978580597,3.206249999999999,12.875,187.0,0.1675,16.25,5.13027225,-0.217163815000006,201.75,24.5,1.125,61.0,18.0,-36.9814866975,187.1355300892964,9.0,5.0,2.5,2.5,0.0,0.0,2.5,0.0,0.0,,0.0,215.25,1092.0,24.6027543241078,98.41101727881366,225,0.9556682885504671,1.4525,154.5,17.094
773.1561689681648,2.7425,20.5,160.0,0.32,20.5,6.59644856,-1.053863845833333,180.0,5.5,0.0,27.5,9.5,-14.87650784625,2488.215464893556,5.5,4.0,2.5,5.5,0.0,1.126666666665e-05,1.5,0.0,0.0,-234000.0,0.0,425.5,1941.0,17.316394740726544,138.5311457868541,194,0.5158310055909712,1.86,139.5,71.121
2466.936794594508,7.445555555555554,35.55555555555556,170.0,0.8177777777777777,35.11111111111111,0.72578235,-3.195286243333331,90.0,9.11111111111111,0.8888888888888888,21.33333333333333,8.666666666666666,-13.26255315,76.5515914788536,5.5555555555555545,4.222222222222222,3.333333333333333,4.0,0.0,2.1166666666666666e-06,0.6666666666666666,0.0,0.0,-303300.0,0.4856666666666667,734.9777777777778,1814.0,21.01790231399664,126.1074138839798,59,0.387490138973459,2.5866666666666664,118.66666666666669,13.41
1753.826042544117,2.988,9.36,136.0,0.6456,30.24,1.765393309999999,-0.153992088999999,91.0,22.32,1.44,26.6,11.0,-3.617293814,67.42977065727256,6.0,4.8,0.72,1.4,0.0,0.0,0.9600000000000002,0.7912942535,0.0,,0.0,460.8984,1337.33,12.179099927749894,60.89549963874947,221,0.3830549973525636,2.902,91.2,4.182
295.8141268204253,2.42625,0.75,145.0,0.1049999999999998,12.75,6.02790222,0.361464877500004,202.25,25.125,1.125,64.25,21.25,-2.78459699,18509.63410578618,8.625,3.75,0.375,4.75,0.0,0.0,0.375,0.361464877500004,0.0,-534400.0,0.19325,416.25,1687.0,27.487973464197538,109.95189385679016,225,0.8346196921899864,1.69,136.5,9.412
7.481526692268057,6.158333333337499,25.75,139.0,0.4387500000000001,4.125,6.32483166,-0.627883106666665,211.25,16.75,1.125,36.5,9.0,-19.1313654475,4968.706618396034,4.0,3.75,1.0,1.0,0.0,0.0,1.125,0.0,0.0,,0.0,574.6575,1828.05,15.791506637387958,63.16602654955183,225,0.7682639604049283,1.8575,136.25,33.967
252.36263597769585,7.06,27.111111111111114,190.0,0.1733333333333333,30.666666666666668,4.10695126,-0.336266310833335,204.3333333333333,11.555555555555555,0.888888888888889,30.33333333333333,3.0,-16.122699727500002,227.1630639970721,0.0,0.4444444444444445,1.7777777777777777,7.666666666666667,0.0,0.0,2.222222222222222,0.0,0.0,,0.0,384.68,1799.0,26.72438699019615,320.6926438823538,62,0.7114510532804958,1.35,167.0,30.684
19220.76414837896,4.453333333350001,36.75,146.0,0.4649999999999999,7.75,4.28986269,-0.227595612916668,219.25,28.5,1.375,25.0,8.0,-16.625637645,6.782302001918426,10.0,3.75,1.25,1.5,0.0,0.0,1.5,0.028502059999997,0.0,,0.0,157.62625000000003,923.0,19.135218800960672,76.54087531572773,225,0.8375432384444921,1.4,135.75,14.747
203.67647253352,2.6637500000000003,1.25,141.0,0.53,5.875,4.89907924,-0.41613972875,209.5,29.0,1.25,50.0,16.0,-28.9956431625,17770.797729400118,9.0,3.75,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,264.745,1337.33,16.445306798390792,65.78122719356317,225,0.6849241487830855,2.01,133.75,25.037
3008.0766326858534,21.59555555555556,30.666666666666668,195.0,0.7111111111111109,52.88888888888889,0.7438409500000001,0.029905388333332,204.3333333333333,14.222222222222223,1.3333333333333333,16.666666666666668,3.333333333333333,-11.804059683333334,27.099096078219898,0.8888888888888888,0.0,1.777777777777778,2.6666666666666665,0.0,0.0,1.777777777777778,0.062191177777776,0.0,-153900.0,2.9973333333333336,1232.4444444444446,3823.0,19.068063811949788,57.20419148927592,139,0.6360343675091815,2.0166666666666666,115.66666666666669,11.912
6789.432119610175,5.141481481466666,20.444444444444443,175.0,0.3422222222222222,16.444444444444446,4.93572726,-1.068474638333332,166.0,5.333333333333333,0.0,48.0,12.0,-25.59655481333333,0.0,5.333333333333333,3.555555555555556,2.6666666666666665,4.0,0.0,0.0,0.888888888888889,0.0,0.0,-380400.0,0.3093333333333333,624.5955555555555,2128.0,32.42080888958448,97.2407635539497,164,0.3967268048856217,1.8433333333333333,150.33333333333334,13.397
84.20277748256623,6.541466666656001,25.6,166.0,1.0512,31.2,1.52771471,-1.325980552275861,91.8,1.52,0.3200000000000001,7.8,4.2,-4.898783884,66.84491792026958,2.16,0.0,0.72,1.4,0.0,0.0,0.9600000000000002,0.460449599,0.0,,0.0,456.3784,1560.0,9.248777222928544,46.24388611464273,221,0.6918192106199643,2.564,92.0,30.372
699.6877364687863,7.702222222222223,31.55555555555556,176.0,0.3999999999999999,28.88888888888889,5.41643731,-0.426870568333334,226.3333333333333,2.6666666666666665,0.4444444444444445,16.0,3.333333333333333,-8.622144865000001,699.6877364687871,0.8888888888888888,0.0,1.777777777777778,2.6666666666666665,0.0,0.0,1.777777777777778,0.0,0.0,,0.5153333333333333,254.22222222222223,1687.0,21.86347065622885,131.18082108707162,166,0.542450991410782,1.6,132.66666666666666,43.161
12952.608636648429,8.959999999999999,13.333333333333334,187.0,0.1733333333333333,28.88888888888889,2.25824747,-0.448139763333334,204.3333333333333,17.77777777777778,0.888888888888889,43.333333333333336,13.333333333333334,-18.565001095,2143.137946160077,1.777777777777778,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,177.47555555555553,1092.0,18.662423664437743,111.97454209855285,74,0.7691263771210184,1.5199999999999998,143.66666666666666,21.379
6.821757846937169,4.200104166675,32.0,164.0,0.645,20.5,5.91385699,-1.553966813333334,149.5,11.0,0.875,19.0,4.5,-12.27160656875,375.32195884957,1.75,1.5,2.0,3.0,0.0,0.0,1.0,0.0,0.0,-400000.0,1.101,877.44875,2750.0,15.927811847728934,127.4225028000824,194,0.5323656791334892,1.935,125.5,57.167
10740.072058670352,11.447733333328,29.28,196.0,0.9312,53.120000000000005,4.58523138,-3.287839963333331,112.8,24.96,1.7600000000000002,39.2,9.6,-28.032269398,6585.800091537711,2.88,3.04,6.719999999999999,7.6,0.0,0.0,0.9600000000000002,0.0,0.0,-314800.0,0.0928,628.1184000000001,1586.0,19.83529963692716,99.17649819929925,139,0.626777994553754,2.276,132.4,35.465
7640.620839006212,15.814861111111112,21.72222222222221,215.0,0.7577777777777778,41.77777777777778,1.06940886,-2.706952280416666,57.833333333333336,12.888888888888888,1.1111111111111112,17.333333333333332,5.333333333333333,-12.182210429583334,456.0848716464523,1.1111111111111114,0.0,0.5555555555555555,1.6666666666666667,0.0,0.0,0.5555555555555555,0.0,0.0,-282000.0,0.367,284.1688888888889,1000.0,14.60132685547106,350.43184453130544,62,0.5643057109645677,2.8716666666666666,97.33333333333331,20.306
15106.802210074084,2.0687755102040817,10.530612244897956,162.0,0.1959183673469388,14.693877551020408,-1.40576058,-0.946381717857144,87.57142857142857,13.959183673469388,0.7346938775510203,25.142857142857142,8.857142857142858,-13.558157112857144,523.2869867965424,3.1836734693877555,0.979591836734694,1.2244897959183672,1.7142857142857142,0.0,0.0,0.2448979591836735,0.0,0.0,-349000.0,2.1368571428571426,862.8734693877551,3695.0,27.276614235495863,190.936327267311,148,0.1856050211199504,3.045714285714286,110.57142857142856,0.526
6093.006622297222,7.683749999999999,7.875,139.0,0.0562499999999999,2.625,8.5920194,0.063002086249999,210.25,8.25,0.375,34.5,12.0,-4.0262172375,1511.552932649845,1.5,0.0,0.75,1.5,0.0,0.0,1.125,0.063002086249999,0.0,-309600.0,0.0,170.24624999999995,1357.77,14.877890539233542,119.02312431386834,59,0.7341100292942054,1.9375,133.75,25.292
7701.79376865639,17.374444444444446,37.77777777777778,215.0,1.008888888888889,50.22222222222222,-0.01407619,-2.9614528075,119.0,17.333333333333332,1.3333333333333333,30.0,5.333333333333333,-15.744478154166666,555.4303492715977,2.2222222222222223,0.0,0.4444444444444445,0.6666666666666666,0.0,0.0,0.4444444444444445,0.006785772499999,0.0,-349000.0,1.662,368.17777777777775,1000.0,29.98425169489099,359.8110203386919,62,0.5559290342357447,2.4033333333333333,139.66666666666666,9.183
4055.896534242368,1.3200000000000005,7.555555555555557,146.0,0.2622222222222222,11.111111111111114,9.0433687,-0.7811005950000001,214.66666666666663,13.777777777777777,0.8888888888888888,23.33333333333333,4.666666666666667,-13.744011246666666,371.9576510431807,2.2222222222222223,3.1111111111111107,0.4444444444444443,4.666666666666667,0.0,0.0,2.222222222222222,0.0,0.0,,0.0,743.7911111111111,2607.0,13.73960603638457,82.4376362145777,70,0.6202320927703924,1.8066666666666664,129.33333333333334,103.353
1531.6161552582694,1.4812500000000002,0.375,136.0,0.1424999999999998,1.5,6.5289646900000005,-0.160376785,225.0,18.375,0.75,41.25,14.25,-21.16740301,0.0,4.875,0.375,0.375,1.25,0.0,0.0,0.0,0.0,0.0,,0.0,256.36125000000004,2041.4,12.490438100744662,49.96175240297865,221,0.8251107460743823,1.995,133.0,55.578
1819.1763183202288,3.7944444444444447,5.777777777777776,124.0,0.0444444444444443,0.8888888888888905,6.66577232,-0.30052139,171.33333333333334,1.3333333333333333,0.0,29.0,11.0,-12.10259148,1350.265052617419,1.3333333333333333,0.8888888888888887,1.3333333333333333,3.0,0.0,0.3969298,2.222222222222222,0.032138969166666,0.0,,0.0,633.3733333333333,1728.0,11.42996724900875,68.57979743632505,194,0.8694910151704938,1.8766666666666667,123.33333333333331,56.355
846.6260898588771,3.7708000000079993,34.56,160.0,0.912,20.16,3.30434768,-1.612653835458331,123.0,4.880000000000001,0.4,15.2,5.2,-4.46306375,427.4198175949562,2.16,0.64,2.24,2.4,0.0,4.50666666666e-06,0.4800000000000001,0.202078536541664,0.0,-349000.0,1.4957999999999998,543.6407999999999,1941.0,24.8802975034205,124.4014875171025,123,0.2960612626862404,2.4,118.8,16.043
324.56998905077614,18.951160714312497,30.0,203.0,0.51375,36.0,0.78756816,-0.335066864806547,172.25,1.5,0.375,18.0,2.0,-7.099283895,582.696348412188,1.5,0.0,0.75,1.5,0.0,0.0,1.125,0.0,0.0,-216000.0,0.40625,7.211249999999993,336.53,34.92832320069201,279.4265572665205,194,0.9877049043664716,1.1625,179.0,6.039
9072.034378920906,8.67375,19.375,201.0,0.495,24.0,5.55534767,-0.693674060624997,196.25,12.0,0.375,67.0,17.5,-39.5540688675,17242.535586129197,7.5,3.75,3.0,4.0,0.0,0.0,1.5,0.0,0.0,,0.0,306.6775,1337.33,22.609194224902254,90.436776899609,225,0.662384162420423,2.045,153.0,18.058
9733.174884855442,10.166666666675,17.0,203.0,0.42,33.5,4.0790778,-0.062683129999999,202.75,23.125,1.5,49.25,8.25,-28.60764513,6.511305405635156,6.875,2.25,4.25,6.75,0.0,0.0,0.0,0.014200498083329,0.0,,0.0,882.03875,3306.0,23.159808744219337,92.63923497687736,225,0.8097705059575236,1.36,169.5,28.583
