sine coulomb matrix eig 1,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev MendeleevNumber,MagpieData maximum CovalentRadius,MagpieData avg_dev Electronegativity,MagpieData avg_dev CovalentRadius,efermi,formation_energy_per_atom,MagpieData avg_dev SpaceGroupNumber,MagpieData avg_dev Number,MagpieData avg_dev Row,MagpieData mean Number,MagpieData mean NValence,density,MagpieData avg_dev NValence,sine coulomb matrix eig 4,MagpieData mean GSbandgap,MagpieData avg_dev NdValence,MagpieData avg_dev NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev MeltingT,MagpieData maximum MeltingT,MagpieData mean GSmagmom,MagpieData avg_dev NpUnfilled,MagpieData minimum GSmagmom,energy_above_hull,avg anion electron affinity,vpa,volume,spacegroup_num,ewald_energy,packing fraction,MagpieData mean Electronegativity,MagpieData mean CovalentRadius,KVRH
2147.311555873471,5.631111111111111,27.55555555555556,203.0,0.391111111111111,36.888888888888886,5.398544989999999,-0.67962634722222,13.77777777777778,12.0,0.888888888888889,41.0,11.0,6.780551434104893,4.0,9481.962003533024,0.2553333333333333,4.444444444444444,3.1111111111111107,6.333333333333333,3.288888888888929,1211.4,0.0,1.777777777777778,0.0,0.043675864444441,,23.362198902089137,140.17319323415245,141,0.0,0.6118760580936098,1.7166666666666666,147.66666666666666,64.615
18530.237995699263,1.5074999999999994,3.0,145.0,0.11625,1.5,4.86563399,-0.013980935833334,0.0,25.875,1.125,29.25,8.25,5.159019017627997,9.375,185.71990333984604,0.0,3.75,1.875,1.25,129.75,923.0,0.0,1.875,0.0,0.0,,22.313770298622508,178.50861129931565,194,0.0,0.7970684905105869,1.3875000000000002,142.0,34.56
17590.773552730472,7.574062500000001,19.875,207.0,0.5399999999999999,26.625,6.38956341,-0.6680701387499971,11.625,8.25,0.0,73.5,19.5,13.521329489325575,8.25,8012.730226169316,0.0,3.375,3.0,3.0,54.12374999999997,1337.33,0.0,0.0,0.0,0.037132121684783,-222800.0,22.40663553780232,89.62654215120928,225,-179.3682050534564,0.6915065379344572,2.18,153.75,80.791
914.5170876282224,5.67861111111111,18.666666666666668,153.0,0.4222222222222223,21.33333333333333,3.10982935,-1.200345001666666,70.66666666666667,3.1111111111111107,0.4444444444444445,18.33333333333333,5.666666666666667,3.437684959175288,0.4444444444444443,356.31998744244163,1.468,1.3333333333333333,2.222222222222222,3.6666666666666665,797.6177777777779,2183.0,0.0,0.888888888888889,0.0,0.0,-400000.0,18.52804717145487,111.16825623724564,194,-199.27568785195768,0.3361313964855553,2.263333333333333,121.0,26.366
6537.716701780028,9.899791666649998,10.5,138.0,0.1225,5.5,4.43099855,-0.346341944999998,42.125,11.0,0.5,41.0,14.0,5.910200069415345,2.0,1624.903711907724,0.232,0.0,1.25,2.5,290.635,1357.77,0.0,1.375,0.0,0.0,-380400.0,27.28621467087628,218.2897171285937,122,-307.8926722086768,0.3893618804997107,1.9775,132.5,46.028
753.4059608705113,3.1031250000000004,21.75,170.0,0.1087499999999999,18.0,3.32867379,-0.313133792499999,0.0,3.375,0.0,27.75,9.75,6.204193484898381,3.375,1673.453221845678,0.0,3.375,3.375,2.25,420.495,1814.0,1.5875e-06,0.0,0.0,0.0,,16.13802169781722,129.10417721407012,194,0.0,0.7447515823084363,1.5775,134.0,79.006
439.4799566675068,4.315555555555556,10.222222222222223,132.0,0.031111111111111,9.333333333333334,9.10604776,-0.395635093333333,0.8888888888888857,5.333333333333333,0.4444444444444445,18.0,5.333333333333333,5.083093963068341,1.7777777777777777,1150.8371300775043,0.5153333333333333,2.6666666666666665,0.0,4.0,55.111111111111086,1811.0,0.7035542666666667,1.777777777777778,0.0,0.0,-160320.0,12.197751042205036,292.7460250559444,64,-677.6457526756769,0.6188189874434891,1.8766666666666667,118.0,182.055
202.300388328676,5.63,6.5,145.0,0.4074999999999998,1.25,6.68063346,-0.255620167083336,15.5,17.625,0.875,45.75,11.75,11.150545745261123,7.625,18640.248085038613,0.0,3.25,1.375,2.75,743.5,2237.0,0.0,1.875,0.0,0.0,,16.176406934319452,64.70562773727781,225,0.0,0.9810594623041544,1.8725,142.5,131.037
5882.927871149509,15.513749999999998,32.5,195.0,0.3525,25.25,3.08457219,-0.377497783333335,15.5,14.875,0.375,51.25,10.75,6.166060667331637,8.75,2956.025662550552,0.0,5.0,1.875,1.25,232.195,1050.0,0.0,1.875,0.0,0.0,,33.12658686549865,132.5063474619946,225,0.0,0.8403377539856979,1.3025,169.75,25.727
264.0078543972431,1.3293749999999998,19.875,196.0,0.0862500000000001,28.125,8.55819662,-0.264968751249998,60.75,29.625,1.5,32.75,3.75,6.756378102961999,1.125,0.0,0.0,0.375,5.625,8.75,177.94874999999996,1408.0,0.0,1.875,0.0,0.0,,19.59881436215978,78.39525744863751,221,0.0,0.5994366450130598,1.5525,139.75,88.376
5654.704265108196,0.1187499999999985,9.5,142.0,0.6900000000000001,20.0,2.94130863,-0.907542843749999,37.5,16.0,1.0,33.0,10.0,4.259327885462038,3.0,487.3007606700173,1.2465,5.0,2.0,3.0,129.075,429.75,0.0,2.0,0.0,0.003133150624998,-349000.0,29.29228186176467,117.16912751833397,63,-30.20811001204568,0.3377565705194135,2.47,122.0,12.514
4559.774816749357,1.5048,9.920000000000002,139.0,0.5695999999999999,26.24,-2.03416089,-1.320648856999999,67.2,11.84,0.9600000000000002,16.4,7.6,4.890463199182551,0.9599999999999996,4810.593787834449,1.576,3.2,0.3199999999999999,0.8,567.856,1828.05,0.0,0.3199999999999999,0.0,0.0,-328000.0,12.387576299580704,123.87576309118404,43,-806.8344141011523,0.2193881207381462,3.624,73.4,37.214
5438.110321335633,5.174375,6.0,187.0,0.3825,14.75,6.19637026,-0.432735481666664,13.125,10.5,0.375,50.0,9.5,11.595960970127551,3.75,4218.7670678206,0.0,2.25,2.0,6.0,269.5,2750.0,0.000561775,0.0,0.0,0.0,,16.826453222059396,67.30581288823758,225,0.0,0.7967349312119658,1.8175,160.75,182.535
177.11511107712295,2.109259259244445,40.888888888888886,166.0,0.9911111111111112,28.444444444444446,1.56444768,-1.254793016350574,73.33333333333333,2.6666666666666665,0.0,13.0,3.0,1.49872241498256,2.6666666666666665,442.6766406229572,0.831,0.0,0.0,1.0,88.56444444444446,370.87,0.0,0.4444444444444445,0.0,0.104141097816091,,30.074927160027794,90.22478760542488,166,0.0,0.5879408991987933,1.6733333333333336,144.66666666666666,13.51
1707.675604513099,9.402758620688887,12.666666666666666,139.0,0.191111111111111,6.666666666666667,7.09919181,-0.106324901494249,24.444444444444446,10.888888888888888,0.4444444444444443,34.666666666666664,10.666666666666666,7.524591448764478,2.888888888888889,1092.9842635681684,0.0,1.7777777777777777,1.1111111111111112,3.333333333333333,319.8755555555556,1728.0,0.1985682735632183,1.3333333333333333,0.0,0.320876349999998,-309600.0,17.315522179396034,51.9465665381881,216,-249.13067082823025,0.665493176236935,1.836666666666667,134.0,98.538
1167.182053815127,6.223124999999999,13.875,160.0,0.1574999999999999,7.875,7.6627381,-0.213547178750001,19.875,10.5,0.375,29.0,6.5,6.031736663556122,3.75,776.8540529364375,0.0,3.0,1.5,7.0,538.47,1941.0,1.6899999999975e-05,1.5,0.0,0.1055072875,,18.053575918304,72.21430367321601,225,0.0,0.6543325781786097,1.645,154.75,113.274
403.9676791488967,3.380833333333333,18.222222222222225,164.0,0.4355555555555555,26.222222222222225,-1.62520329,-1.329160093333332,70.66666666666667,11.111111111111107,0.8888888888888888,24.33333333333333,5.666666666666667,1.787735886198265,0.4444444444444443,0.0,1.468,1.777777777777778,2.222222222222222,3.6666666666666665,1049.6177777777775,2750.0,0.0,0.888888888888889,0.0,0.018739209999999,-400000.0,48.61832520599065,145.863293275371,187,-94.43830366896466,0.1449908092476066,2.2533333333333334,124.66666666666669,10.712
5691.367276575295,6.575000000000001,15.0,145.0,0.515,12.5,-0.16906297,-0.6291156683333321,80.5,6.0,0.5,41.0,14.0,5.1336931028898825,3.0,5019.87790665251,0.7285,0.0,0.0,1.0,484.56500000000005,1234.93,0.0,0.5,0.0,0.03050537,-324600.0,30.368300896863783,60.73660179372757,216,-34.91812258471291,0.3873761502399259,2.445,132.5,27.578
12609.00851750104,8.467500000000001,14.0,190.0,0.4849999999999999,40.5,6.48963785,-0.34597809625,11.625,21.25,1.5,27.25,8.25,9.023397602217813,4.25,45.50996497521388,2.248,3.0,1.25,2.75,1025.0,3823.0,0.148848675,2.0,0.0,0.0,-384750.0,11.57748528976158,46.30994117709135,38,-228.0085894346197,0.7693553779737855,2.065,116.5,170.384
5866.713717189554,8.73111111111111,9.333333333333334,142.0,0.1422222222222221,1.3333333333333333,8.48319118,-0.362641199999997,37.333333333333336,2.222222222222221,0.0,46.66666666666666,10.666666666666666,11.368768294230662,2.222222222222222,4954.169303192133,0.0,0.8888888888888887,0.4444444444444445,3.333333333333333,769.7422222222222,2237.0,0.0,1.777777777777778,0.0,0.0,,15.80000531659155,189.6000637837136,62,0.0,0.7042622089756543,2.1733333333333333,141.0,176.402
5333.523337244052,1.246666666666666,12.0,160.0,0.0666666666666665,7.111111111111114,4.74770695,-0.078128024444443,0.0,11.555555555555555,0.4444444444444443,30.666666666666668,6.666666666666667,6.325683643039373,3.555555555555556,774.5595406721035,0.0,3.555555555555556,3.555555555555556,5.333333333333333,598.5688888888889,1941.0,1.50222222222e-05,0.0,0.0,0.0,,18.21320415516073,54.63961265242577,139,0.0,0.706202149440448,1.59,154.66666666666666,89.283
1981.6145938245577,7.952916666649997,8.0,138.0,0.145,8.0,2.752215269999999,-0.438633351249999,44.0,10.5,0.5,41.5,14.5,5.154975029515741,1.5,7024.816705783991,0.232,0.0,1.5,3.5,209.875,722.66,0.0,1.5,0.0,0.004359849583334,-380400.0,31.781393556120545,254.2495731697016,194,-94.22082285035758,0.3256120969853399,1.955,130.0,11.919
681.3500195407621,11.325,23.0,201.0,0.605,23.25,4.42741938,-0.510185246874999,11.625,11.25,0.5,42.5,6.5,7.823978983716552,2.5,9063.822556403307,0.0,4.0,3.0,4.0,516.25,2237.0,0.0,0.0,0.0,0.019301107624996,,20.700073707380824,82.8002948295233,225,0.0,0.8642827033676338,1.6749999999999998,165.25,82.434
40.775954466934,6.38142857142857,12.0,198.0,0.2130612244897959,27.918367346938776,6.83202031,-0.5186441035714281,0.0,13.959183673469388,0.979591836734694,13.142857142857142,3.7142857142857135,5.139553799496894,1.2244897959183676,20.426865077250888,1.3062857142857145,0.0,0.7346938775510206,5.428571428571429,245.63265306122443,2348.0,0.0,1.2244897959183676,0.0,0.0,,9.93391352886471,69.53739470205298,221,0.0,0.6033659107770482,1.9157142857142857,100.28571428571428,174.855
2257.930263517532,0.9588888888888896,3.555555555555557,136.0,0.3244444444444443,6.222222222222224,4.07308007,-0.23312863,71.55555555555556,21.33333333333333,0.888888888888889,47.0,17.0,9.807565267084506,5.333333333333333,1874.0615894494656,0.0,0.0,1.777777777777778,3.6666666666666665,459.74222222222215,1337.33,0.0,2.222222222222222,0.0,0.0,,18.98623490438533,56.95870464350534,225,0.0,0.5040764006928176,2.053333333333333,126.66666666666669,65.975
23450.971730068413,11.099375,21.25,215.0,0.505,29.25,6.25481593,-0.7001559068750041,31.5,12.125,0.5,74.25,16.75,12.169529519264383,8.25,5849.601908200049,0.0,3.375,2.75,3.75,310.3025,1337.33,0.0,1.5,0.0,0.0,,25.23117931649211,100.92471726596844,225,0.0,0.6385095490350657,2.035,156.5,70.36
13152.978580597,3.206249999999999,12.875,187.0,0.1675,16.25,5.13027225,-0.217163815000006,11.625,24.5,1.125,61.0,18.0,10.227228803741976,9.0,187.1355300892964,0.0,5.0,2.5,2.5,215.25,1092.0,0.0,2.5,0.0,0.0,,24.6027543241078,98.41101727881366,225,0.0,0.9556682885504671,1.4525,154.5,35.189
773.1561689681648,2.7425,20.5,160.0,0.32,20.5,6.59644856,-1.053863845833333,14.0,5.5,0.0,27.5,9.5,5.8873480349851945,5.5,2488.215464893556,0.0,4.0,2.5,5.5,425.5,1941.0,1.126666666665e-05,1.5,0.0,0.0,-234000.0,17.316394740726544,138.5311457868541,194,-348.45006299100334,0.5158310055909712,1.86,139.5,118.615
2466.936794594508,7.445555555555554,35.55555555555556,170.0,0.8177777777777777,35.11111111111111,0.72578235,-3.195286243333331,69.33333333333333,9.11111111111111,0.8888888888888888,21.33333333333333,8.666666666666666,3.709573977713806,5.5555555555555545,76.5515914788536,0.4856666666666667,4.222222222222222,3.333333333333333,4.0,734.9777777777778,1814.0,2.1166666666666666e-06,0.6666666666666666,0.0,0.0,-303300.0,21.01790231399664,126.1074138839798,59,-143.9602730547761,0.387490138973459,2.5866666666666664,118.66666666666669,22.781
1753.826042544117,2.988,9.36,136.0,0.6456,30.24,1.765393309999999,-0.153992088999999,94.8,22.32,1.44,26.6,11.0,8.463478774783361,6.0,67.42977065727256,0.0,4.8,0.72,1.4,460.8984,1337.33,0.0,0.9600000000000002,0.0,0.7912942535,,12.179099927749894,60.89549963874947,221,0.0,0.3830549973525636,2.902,91.2,98.68
295.8141268204253,2.42625,0.75,145.0,0.1049999999999998,12.75,6.02790222,0.361464877500004,12.375,25.125,1.125,64.25,21.25,9.68420274755568,8.625,18509.63410578618,0.19325,3.75,0.375,4.75,416.25,1687.0,0.0,0.375,0.0,0.361464877500004,-534400.0,27.487973464197538,109.95189385679016,225,-297.87512968049344,0.8346196921899864,1.69,136.5,34.443
7.481526692268057,6.158333333337499,25.75,139.0,0.4387500000000001,4.125,6.32483166,-0.627883106666665,22.625,16.75,1.125,36.5,9.0,8.978595050627803,4.0,4968.706618396034,0.0,3.75,1.0,1.0,574.6575,1828.05,0.0,1.125,0.0,0.0,,15.791506637387958,63.16602654955183,225,0.0,0.7682639604049283,1.8575,136.25,107.809
252.36263597769585,7.06,27.111111111111114,190.0,0.1733333333333333,30.666666666666668,4.10695126,-0.336266310833335,13.77777777777778,11.555555555555555,0.888888888888889,30.33333333333333,3.0,4.241658544504547,0.0,227.1630639970721,0.0,0.4444444444444445,1.7777777777777777,7.666666666666667,384.68,1799.0,0.0,2.222222222222222,0.0,0.0,,26.72438699019615,320.6926438823538,62,0.0,0.7114510532804958,1.35,167.0,54.836
19220.76414837896,4.453333333350001,36.75,146.0,0.4649999999999999,7.75,4.28986269,-0.227595612916668,12.625,28.5,1.375,25.0,8.0,5.323622159466547,10.0,6.782302001918426,0.0,3.75,1.25,1.5,157.62625000000003,923.0,0.0,1.5,0.0,0.028502059999997,,19.135218800960672,76.54087531572773,225,0.0,0.8375432384444921,1.4,135.75,36.254
203.67647253352,2.6637500000000003,1.25,141.0,0.53,5.875,4.89907924,-0.41613972875,15.5,29.0,1.25,50.0,16.0,12.208877841927336,9.0,17770.797729400118,0.0,3.75,0.5,0.5,264.745,1337.33,0.0,0.0,0.0,0.0,,16.445306798390792,65.78122719356317,225,0.0,0.6849241487830855,2.01,133.75,94.828
3008.0766326858534,21.59555555555556,30.666666666666668,195.0,0.7111111111111109,52.88888888888889,0.7438409500000001,0.029905388333332,13.77777777777778,14.222222222222223,1.3333333333333333,16.666666666666668,3.333333333333333,3.240757387239209,0.8888888888888888,27.099096078219898,2.9973333333333336,0.0,1.777777777777778,2.6666666666666665,1232.4444444444446,3823.0,0.0,1.777777777777778,0.0,0.062191177777776,-153900.0,19.068063811949788,57.20419148927592,139,-42.55310265618505,0.6360343675091815,2.0166666666666666,115.66666666666669,47.378
6789.432119610175,5.141481481466666,20.444444444444443,175.0,0.3422222222222222,16.444444444444446,4.93572726,-1.068474638333332,18.666666666666668,5.333333333333333,0.0,48.0,12.0,5.915734971462726,5.333333333333333,0.0,0.3093333333333333,3.555555555555556,2.6666666666666665,4.0,624.5955555555555,2128.0,0.0,0.888888888888889,0.0,0.0,-380400.0,32.42080888958448,97.2407635539497,164,-83.44358560317173,0.3967268048856217,1.8433333333333333,150.33333333333334,13.477
84.20277748256623,6.541466666656001,25.6,166.0,1.0512,31.2,1.52771471,-1.325980552275861,95.76,1.52,0.3200000000000001,7.8,4.2,2.8726689665531,2.16,66.84491792026958,0.0,0.0,0.72,1.4,456.3784,1560.0,0.0,0.9600000000000002,0.0,0.460449599,,9.248777222928544,46.24388611464273,221,0.0,0.6918192106199643,2.564,92.0,109.135
699.6877364687863,7.702222222222223,31.55555555555556,176.0,0.3999999999999999,28.88888888888889,5.41643731,-0.426870568333334,0.8888888888888857,2.6666666666666665,0.4444444444444445,16.0,3.333333333333333,2.436716332414156,0.8888888888888888,699.6877364687871,0.5153333333333333,0.0,1.777777777777778,2.6666666666666665,254.22222222222223,1687.0,0.0,1.777777777777778,0.0,0.0,,21.86347065622885,131.18082108707162,166,0.0,0.542450991410782,1.6,132.66666666666666,62.216
12952.608636648429,8.959999999999999,13.333333333333334,187.0,0.1733333333333333,28.88888888888889,2.25824747,-0.448139763333334,13.77777777777778,17.77777777777778,0.888888888888889,43.333333333333336,13.333333333333334,9.0121927760125,1.777777777777778,2143.137946160077,0.0,4.444444444444444,0.0,0.0,177.47555555555553,1092.0,0.0,0.0,0.0,0.0,,18.662423664437743,111.97454209855285,74,0.0,0.7691263771210184,1.5199999999999998,143.66666666666666,47.078
6.821757846937169,4.200104166675,32.0,164.0,0.645,20.5,5.91385699,-1.553966813333334,79.5,11.0,0.875,19.0,4.5,4.273826671822952,1.75,375.32195884957,1.101,1.5,2.0,3.0,877.44875,2750.0,0.0,1.0,0.0,0.0,-400000.0,15.927811847728934,127.4225028000824,194,-165.23374531640087,0.5323656791334892,1.935,125.5,82.755
10740.072058670352,11.447733333328,29.28,196.0,0.9312,53.120000000000005,4.58523138,-3.287839963333331,80.64000000000001,24.96,1.7600000000000002,39.2,9.6,7.9379650736019105,2.88,6585.800091537711,0.0928,3.04,6.719999999999999,7.6,628.1184000000001,1586.0,0.0,0.9600000000000002,0.0,0.0,-314800.0,19.83529963692716,99.17649819929925,139,-287.1155220780165,0.626777994553754,2.276,132.4,73.923
7640.620839006212,15.814861111111112,21.72222222222221,215.0,0.7577777777777778,41.77777777777778,1.06940886,-2.706952280416666,61.11111111111111,12.888888888888888,1.1111111111111112,17.333333333333332,5.333333333333333,4.423713821516306,1.1111111111111114,456.0848716464523,0.367,0.0,0.5555555555555555,1.6666666666666667,284.1688888888889,1000.0,0.0,0.5555555555555555,0.0,0.0,-282000.0,14.60132685547106,350.43184453130544,62,-1406.6306971424524,0.5643057109645677,2.8716666666666666,97.33333333333331,51.775
15106.802210074084,2.0687755102040817,10.530612244897956,162.0,0.1959183673469388,14.693877551020408,-1.40576058,-0.946381717857144,40.40816326530613,13.959183673469388,0.7346938775510203,25.142857142857142,8.857142857142858,3.448793954493857,3.1836734693877555,523.2869867965424,2.1368571428571426,0.979591836734694,1.2244897959183672,1.7142857142857142,862.8734693877551,3695.0,0.0,0.2448979591836735,0.0,0.0,-349000.0,27.276614235495863,190.936327267311,148,-491.7742421889767,0.1856050211199504,3.045714285714286,110.57142857142856,1.611
6093.006622297222,7.683749999999999,7.875,139.0,0.0562499999999999,2.625,8.5920194,0.063002086249999,22.125,8.25,0.375,34.5,12.0,8.716778127244357,1.5,1511.552932649845,0.0,0.0,0.75,1.5,170.24624999999995,1357.77,0.0,1.125,0.0,0.063002086249999,-309600.0,14.877890539233542,119.02312431386834,59,-96.74238728849612,0.7341100292942054,1.9375,133.75,90.479
7701.79376865639,17.374444444444446,37.77777777777778,215.0,1.008888888888889,50.22222222222222,-0.01407619,-2.9614528075,73.33333333333333,17.333333333333332,1.3333333333333333,30.0,5.333333333333333,3.844007124960589,2.2222222222222223,555.4303492715977,1.662,0.0,0.4444444444444445,0.6666666666666666,368.17777777777775,1000.0,0.0,0.4444444444444445,0.0,0.006785772499999,-349000.0,29.98425169489099,359.8110203386919,62,-90.3576970827699,0.5559290342357447,2.4033333333333333,139.66666666666666,26.245
4055.896534242368,1.3200000000000005,7.555555555555557,146.0,0.2622222222222222,11.111111111111114,9.0433687,-0.7811005950000001,13.77777777777778,13.777777777777777,0.8888888888888888,23.33333333333333,4.666666666666667,6.245654124184848,2.2222222222222223,371.9576510431807,0.0,3.1111111111111107,0.4444444444444443,4.666666666666667,743.7911111111111,2607.0,0.0,2.222222222222222,0.0,0.0,,13.73960603638457,82.4376362145777,70,0.0,0.6202320927703924,1.8066666666666664,129.33333333333334,166.651
1531.6161552582694,1.4812500000000002,0.375,136.0,0.1424999999999998,1.5,6.5289646900000005,-0.160376785,0.0,18.375,0.75,41.25,14.25,12.819935631579227,4.875,0.0,0.0,0.375,0.375,1.25,256.36125000000004,2041.4,0.0,0.0,0.0,0.0,,12.490438100744662,49.96175240297865,221,0.0,0.8251107460743823,1.995,133.0,169.333
1819.1763183202288,3.7944444444444447,5.777777777777776,124.0,0.0444444444444443,0.8888888888888905,6.66577232,-0.30052139,71.55555555555556,1.3333333333333333,0.0,29.0,11.0,9.061068835386813,1.3333333333333333,1350.265052617419,0.0,0.8888888888888887,1.3333333333333333,3.0,633.3733333333333,1728.0,0.3969298,2.222222222222222,0.0,0.032138969166666,,11.42996724900875,68.57979743632505,194,0.0,0.8694910151704938,1.8766666666666667,123.33333333333331,167.858
846.6260898588771,3.7708000000079993,34.56,160.0,0.912,20.16,3.30434768,-1.612653835458331,70.8,4.880000000000001,0.4,15.2,5.2,2.151293405634958,2.16,427.4198175949562,1.4957999999999998,0.64,2.24,2.4,543.6407999999999,1941.0,4.50666666666e-06,0.4800000000000001,0.0,0.202078536541664,-349000.0,24.8802975034205,124.4014875171025,123,-36.603330937168245,0.2960612626862404,2.4,118.8,35.091
324.56998905077614,18.951160714312497,30.0,203.0,0.51375,36.0,0.78756816,-0.335066864806547,85.125,1.5,0.375,18.0,2.0,1.762222660666263,1.5,582.696348412188,0.40625,0.0,0.75,1.5,7.211249999999993,336.53,0.0,1.125,0.0,0.0,-216000.0,34.92832320069201,279.4265572665205,194,-81.42684710232024,0.9877049043664716,1.1625,179.0,13.975
9072.034378920906,8.67375,19.375,201.0,0.495,24.0,5.55534767,-0.693674060624997,28.75,12.0,0.375,67.0,17.5,12.061281608131347,7.5,17242.535586129197,0.0,3.75,3.0,4.0,306.6775,1337.33,0.0,1.5,0.0,0.0,,22.609194224902254,90.436776899609,225,0.0,0.662384162420423,2.045,153.0,82.554
